State,Year,Brand,Count,Percentage
Puducherry,2020,Huawei,44720,0.1641416608041784
Puducherry,2020,Lenovo,25080,0.09243071453072203
Puducherry,2020,Motorola,32954,0.1214057667911556
Puducherry,2020,OnePlus,31678,0.1169621878943102
Puducherry,2020,Oppo,113128,0.41363810287963754
Puducherry,2020,Others,93332,0.3431361755310231
Puducherry,2020,Realme,47822,0.17472443446294186
Puducherry,2020,Samsung,214693,0.7861011463954146
Puducherry,2020,Vivo,202828,0.7410722140526372
Puducherry,2020,Xiaomi,246746,0.9053547448972783
Puducherry,2021,Apple,53243,0.13844964933294096
Puducherry,2021,Huawei,52807,0.13853871810619586
Puducherry,2021,Lenovo,26435,0.06948923353502748
Puducherry,2021,Motorola,37239,0.09760410107381037
Puducherry,2021,OnePlus,42745,0.11101537771734539
Puducherry,2021,Oppo,168457,0.4380756392511138
Puducherry,2021,Others,112238,0.29376254103588806
Puducherry,2021,Realme,85352,0.22057422238596425
Puducherry,2021,Samsung,294723,0.7689675462081129
Puducherry,2021,Vivo,317982,0.8257837303614206
Puducherry,2021,Xiaomi,344795,0.8977392409921803
Puducherry,2022,Apple,16568,0.036977933315627015
Puducherry,2022,Huawei,12478,0.027849508203307213
Puducherry,2022,Lenovo,5955,0.013290897687986412
Puducherry,2022,Motorola,9103,0.020316883569057986
Puducherry,2022,OnePlus,13200,0.02946093190284142
Puducherry,2022,Oppo,51105,0.11406067612838718
Puducherry,2022,Others,28656,0.0639570048945321
Puducherry,2022,Realme,30407,0.06786504214921962
Puducherry,2022,Samsung,81419,0.1817181526210186
Puducherry,2022,Vivo,99079,0.22113330848497156
Puducherry,2022,Xiaomi,100081,0.2233696610430509
Punjab,2018,Apple,401145,0.3024049010391813
Punjab,2018,Huawei,37916,0.022701066313905064
Punjab,2018,Lenovo,68939,0.05308073756241995
Punjab,2018,Micromax,24958,0.025071342571321972
Punjab,2018,Motorola,87035,0.0664319931151862
Punjab,2018,OnePlus,98615,0.07596609586082062
Punjab,2018,Oppo,631151,0.46870638676410276
Punjab,2018,Others,505517,0.38639399648851824
Punjab,2018,Realme,177166,0.13372865274324922
Punjab,2018,Samsung,1206690,0.9032865557695029
Punjab,2018,Vivo,760727,0.5611871708474362
Punjab,2018,Xiaomi,1338336,1.0010411009243556
Punjab,2019,Apple,808749,0.29120358644909683
Punjab,2019,Huawei,129486,0.046637787359512836
Punjab,2019,Lenovo,103402,0.03781260482496876
Punjab,2019,Motorola,142757,0.05195652464245642
Punjab,2019,OnePlus,159143,0.05782260796542517
Punjab,2019,Oppo,1454669,0.5219045089929308
Punjab,2019,Others,838750,0.304481708717045
Punjab,2019,Realme,356979,0.12834281225334415
Punjab,2019,Samsung,2538891,0.913562033771455
Punjab,2019,Vivo,1819587,0.6522209579296819
Punjab,2019,Xiaomi,2758744,0.9940548670940831
Punjab,2020,Apple,1239873,0.2787910874466504
Punjab,2020,HMD Global,32870,0.006372788136493605
Punjab,2020,Huawei,193733,0.04365421023124526
Punjab,2020,Lenovo,90189,0.021486269349770555
Punjab,2020,Motorola,174642,0.03953565687151002
Punjab,2020,OnePlus,199403,0.045118681308151484
Punjab,2020,Oppo,2540567,0.5690279203435196
Punjab,2020,Others,1127030,0.254519085598808
Punjab,2020,Realme,629889,0.14089936144719636
Punjab,2020,Samsung,4041673,0.9075198364297148
Punjab,2020,Vivo,3265056,0.7303188037832461
Punjab,2020,Xiaomi,4282159,0.962756299053694
Punjab,2021,Apple,1749829,0.2812038737160947
Punjab,2021,Huawei,230453,0.03725781758441611
Punjab,2021,Motorola,191434,0.030980827643379824
Punjab,2021,OnePlus,270053,0.04327328006354448
Punjab,2021,Oppo,3702798,0.5951817111737037
Punjab,2021,Others,1328675,0.2147535496960597
Punjab,2021,Realme,1107362,0.17669326492000748
Punjab,2021,Samsung,5369338,0.8659664473989609
Punjab,2021,Tecno,196895,0.03136423316565139
Punjab,2021,Vivo,5010961,0.8047294116101614
Punjab,2021,Xiaomi,5702492,0.9185955830280202
Punjab,2022,Apple,540804,0.07405508573099963
Punjab,2022,Huawei,58651,0.008031384444658063
Punjab,2022,Motorola,48805,0.00668312079626156
Punjab,2022,OnePlus,89199,0.01221447990791384
Punjab,2022,Oppo,1119920,0.15335643155720208
Punjab,2022,Others,347330,0.04756169134649171
Punjab,2022,Realme,403062,0.05519336204042162
Punjab,2022,Samsung,1477258,0.20228857004904743
Punjab,2022,Tecno,74590,0.010213994061943444
Punjab,2022,Vivo,1523181,0.20857704369573773
Punjab,2022,Xiaomi,1619926,0.2218248363693229
Rajasthan,2018,Apple,520251,0.11141776504449438
Rajasthan,2018,Gionee,355629,0.07718111330575775
Rajasthan,2018,Huawei,207232,0.03588816871142957
Rajasthan,2018,Lenovo,142992,0.03893603847408632
Rajasthan,2018,Motorola,339079,0.07267648303693201
Rajasthan,2018,OnePlus,377759,0.0814804664808371
Rajasthan,2018,Oppo,2193528,0.46113371528767283
Rajasthan,2018,Others,2185348,0.4676854071877087
Rajasthan,2018,Realme,878349,0.18624158482345485
Rajasthan,2018,Samsung,3927123,0.8317949813765549
Rajasthan,2018,Vivo,3410118,0.7142548572167945
Rajasthan,2018,Xiaomi,4367949,0.9213094190542771
Rajasthan,2019,Apple,886272,0.09560639486273667
Rajasthan,2019,Gionee,563406,0.060842543695099414
Rajasthan,2019,Huawei,697117,0.07488257795320565
Rajasthan,2019,Motorola,540354,0.0584941529906524
Rajasthan,2019,OnePlus,588684,0.06368194618302295
Rajasthan,2019,Oppo,4703572,0.5043622741152723
Rajasthan,2019,Others,3760715,0.40586576768535954
Rajasthan,2019,Realme,1740571,0.18645762885252737
Rajasthan,2019,Samsung,7611331,0.8188630978915611
Rajasthan,2019,Vivo,7496547,0.803375855232603
Rajasthan,2019,Xiaomi,8629905,0.9275677605379596
Rajasthan,2020,Apple,1176902,0.08294578095567079
Rajasthan,2020,Gionee,700210,0.04939501135468736
Rajasthan,2020,Huawei,1020893,0.0718328976356078
Rajasthan,2020,Motorola,156126,0.012858286815252742
Rajasthan,2020,OnePlus,729843,0.051539344357593414
Rajasthan,2020,Oppo,7594122,0.5322708079790601
Rajasthan,2020,Others,5245768,0.3694360225716131
Rajasthan,2020,Realme,2962867,0.2072628495034987
Rajasthan,2020,Samsung,11351836,0.7971706867917648
Rajasthan,2020,Tecno,657552,0.04375376712389605
Rajasthan,2020,Vivo,12590588,0.8809222972656993
Rajasthan,2020,Xiaomi,12817453,0.9006122476456558
Rajasthan,2021,Apple,1586921,0.08007479989383746
Rajasthan,2021,Gionee,189685,0.010740278288630915
Rajasthan,2021,Huawei,1173966,0.05978447149495298
Rajasthan,2021,Motorola,563979,0.027625838607176562
Rajasthan,2021,OnePlus,1062698,0.05328150383401396
Rajasthan,2021,Oppo,10932934,0.5520299545844505
Rajasthan,2021,Others,5915358,0.3013087041352186
Rajasthan,2021,Realme,5137658,0.2575703878851393
Rajasthan,2021,Samsung,14477424,0.7347369361773557
Rajasthan,2021,Tecno,1655548,0.08288174889273876
Rajasthan,2021,Vivo,19711482,0.9931460879446006
Rajasthan,2021,Xiaomi,16711087,0.8468192882618847
Rajasthan,2022,Apple,510886,0.02183380153996411
Rajasthan,2022,Huawei,284638,0.01216461128849157
Rajasthan,2022,Motorola,189003,0.008077445834213184
Rajasthan,2022,OnePlus,385558,0.016477642476297027
Rajasthan,2022,Oppo,3333119,0.14244794094002114
Rajasthan,2022,Others,1464475,0.06258745886604632
Rajasthan,2022,Realme,1857144,0.07936900507576075
Rajasthan,2022,Samsung,3887688,0.16614862854198392
Rajasthan,2022,Tecno,613379,0.026214058233699194
Rajasthan,2022,Vivo,6252325,0.2672064280746705
Rajasthan,2022,Xiaomi,4620642,0.1974729791288523
Sikkim,2018,Apple,5207,0.15787418332288208
Sikkim,2018,Asus,308,0.015360829883796319
Sikkim,2018,Huawei,689,0.014195063661461123
Sikkim,2018,Lenovo,3269,0.10116500633449102
Sikkim,2018,Micromax,994,0.030235250532288212
Sikkim,2018,Motorola,3412,0.10435108103193959
Sikkim,2018,OnePlus,3010,0.09272115297955849
Sikkim,2018,Oppo,12328,0.3660174392625458
Sikkim,2018,Others,14098,0.42381582058449535
Sikkim,2018,Realme,5232,0.15699065610624022
Sikkim,2018,Samsung,38432,1.1354759324267205
Sikkim,2018,Vivo,16445,0.4783987006127301
Sikkim,2018,Xiaomi,30899,0.9233988832608512
Sikkim,2019,Apple,10611,0.13977459927352315
Sikkim,2019,Huawei,4221,0.05560079441617964
Sikkim,2019,Lenovo,5083,0.06802805457204718
Sikkim,2019,Motorola,6004,0.07963347803726245
Sikkim,2019,OnePlus,5118,0.0677820299989004
Sikkim,2019,Oppo,29579,0.38721156816805996
Sikkim,2019,Others,28573,0.37663688378180504
Sikkim,2019,Realme,11572,0.15163544782345245
Sikkim,2019,Samsung,93732,1.2241022391390208
Sikkim,2019,Vivo,42276,0.5526773572010929
Sikkim,2019,Xiaomi,68286,0.8969175475886559
Sikkim,2020,Apple,15588,0.12337767262903943
Sikkim,2020,HMD Global,7039,0.055318164345892526
Sikkim,2020,Lenovo,6438,0.05122555780927078
Sikkim,2020,Motorola,7412,0.058998542233453646
Sikkim,2020,OnePlus,6613,0.05263997152005842
Sikkim,2020,Oppo,52404,0.4116798751673173
Sikkim,2020,Others,41383,0.32754204389920605
Sikkim,2020,Realme,20684,0.1625060539392721
Sikkim,2020,Samsung,166147,1.306260985312854
Sikkim,2020,Vivo,78170,0.6133090066889992
Sikkim,2020,Xiaomi,105990,0.8371421264546366
Sikkim,2021,Apple,22273,0.12445771205234325
Sikkim,2021,HMD Global,8971,0.05045360018235927
Sikkim,2021,Huawei,1738,0.010848058522092464
Sikkim,2021,Motorola,8204,0.04620573198447101
Sikkim,2021,OnePlus,9366,0.05213079380678449
Sikkim,2021,Oppo,75728,0.424107650642987
Sikkim,2021,Others,50669,0.2853147272617354
Sikkim,2021,Realme,38722,0.2145306335652253
Sikkim,2021,Samsung,225601,1.26679972474803
Sikkim,2021,Tecno,6507,0.03503502963595883
Sikkim,2021,Vivo,121706,0.6801608714737928
Sikkim,2021,Xiaomi,144568,0.80995546612422
Sikkim,2022,Apple,7058,0.03367109380963285
Sikkim,2022,HMD Global,2316,0.011048774902679186
Sikkim,2022,Motorola,2125,0.010137584917181895
Sikkim,2022,OnePlus,3294,0.015714449278681018
Sikkim,2022,Oppo,22501,0.10734390504541638
Sikkim,2022,Others,13140,0.06268605449965652
Sikkim,2022,Realme,14771,0.07046694908785589
Sikkim,2022,Samsung,61996,0.29575986565911
Sikkim,2022,Tecno,3147,0.015013166933821846
Sikkim,2022,Vivo,37402,0.178431035798794
Sikkim,2022,Xiaomi,41866,0.19972712006717044
Tamil Nadu,2018,Apple,558212,0.16085536038546497
Tamil Nadu,2018,Huawei,429338,0.1192876608716382
Tamil Nadu,2018,Lenovo,568213,0.16336254046728743
Tamil Nadu,2018,Motorola,645851,0.18369599873028658
Tamil Nadu,2018,OnePlus,539770,0.15658221975902004
Tamil Nadu,2018,Oppo,1185178,0.32824798951150275
Tamil Nadu,2018,Others,1609936,0.45963119511087064
Tamil Nadu,2018,Realme,547604,0.15472094659794328
Tamil Nadu,2018,Samsung,2701581,0.7639416808888095
Tamil Nadu,2018,Vivo,1969104,0.5414441949319213
Tamil Nadu,2018,Xiaomi,3446058,0.9682302127452552
Tamil Nadu,2019,Apple,1063576,0.13470400976742797
Tamil Nadu,2019,Huawei,1071931,0.13460531563818287
Tamil Nadu,2019,Lenovo,1018308,0.1295234257851494
Tamil Nadu,2019,Motorola,1263861,0.1600356511309497
Tamil Nadu,2019,OnePlus,970866,0.12325704157347339
Tamil Nadu,2019,Oppo,3035248,0.3802714486390818
Tamil Nadu,2019,Others,3193562,0.40353393059313325
Tamil Nadu,2019,Realme,1231905,0.15458002113752173
Tamil Nadu,2019,Samsung,5961155,0.7505133717523905
Tamil Nadu,2019,Vivo,5244872,0.6564182013599256
Tamil Nadu,2019,Xiaomi,7719956,0.9725575826227639
Tamil Nadu,2020,Apple,1481091,0.11453245264256211
Tamil Nadu,2020,Huawei,1731282,0.13344616190987268
Tamil Nadu,2020,Lenovo,1382650,0.10693823613082973
Tamil Nadu,2020,Motorola,1796296,0.13882153586298646
Tamil Nadu,2020,OnePlus,1271938,0.09862841115741217
Tamil Nadu,2020,Oppo,5502061,0.4218157584458525
Tamil Nadu,2020,Others,4787126,0.36929770393232664
Tamil Nadu,2020,Realme,2245656,0.17198107815708208
Tamil Nadu,2020,Samsung,9815906,0.7542106155401308
Tamil Nadu,2020,Vivo,9703432,0.7430707504330133
Tamil Nadu,2020,Xiaomi,12306753,0.9472572957879315
Tamil Nadu,2021,Apple,2022667,0.1092195350246401
Tamil Nadu,2021,Huawei,2045516,0.11138724893745387
Tamil Nadu,2021,Lenovo,1459431,0.07969278423709164
Tamil Nadu,2021,Motorola,2037277,0.11089597981262873
Tamil Nadu,2021,OnePlus,1731799,0.09330257647827703
Tamil Nadu,2021,Oppo,8381766,0.4522361303510605
Tamil Nadu,2021,Others,5910421,0.32091928691906146
Tamil Nadu,2021,Realme,4080626,0.21875827891878064
Tamil Nadu,2021,Samsung,13603983,0.7366905318366475
Tamil Nadu,2021,Vivo,15475794,0.834320470922223
Tamil Nadu,2021,Xiaomi,17248452,0.9325771765621356
Tamil Nadu,2022,Apple,624113,0.028804745645686393
Tamil Nadu,2022,Huawei,485896,0.022425603520927196
Tamil Nadu,2022,Lenovo,331152,0.015283689219837337
Tamil Nadu,2022,Motorola,495397,0.022864104062302985
Tamil Nadu,2022,OnePlus,549762,0.02537321699061523
Tamil Nadu,2022,Oppo,2599406,0.11997062817129443
Tamil Nadu,2022,Others,1535273,0.07085759832224274
Tamil Nadu,2022,Realme,1468106,0.0677576334909
Tamil Nadu,2022,Samsung,3775700,0.1742602351407808
Tamil Nadu,2022,Vivo,4823657,0.2226266925493215
Tamil Nadu,2022,Xiaomi,4978558,0.2297758528860914
Telangana,2018,Apple,990173,0.20782911490782596
Telangana,2018,Huawei,444314,0.09171970695715317
Telangana,2018,Lenovo,428780,0.09083576758450437
Telangana,2018,Motorola,761454,0.15998440387944685
Telangana,2018,OnePlus,830395,0.17522104802799263
Telangana,2018,Oppo,1695471,0.3495014693784373
Telangana,2018,Others,1489360,0.31340270483656396
Telangana,2018,Realme,1003503,0.20933623414022628
Telangana,2018,Samsung,3919789,0.8153461451061133
Telangana,2018,Vivo,2655606,0.5441872688242725
Telangana,2018,Xiaomi,5025010,1.0426361363574637
Telangana,2019,Apple,1742333,0.18260110003657792
Telangana,2019,Huawei,938959,0.09798049925397852
Telangana,2019,Lenovo,677054,0.07121229511166415
Telangana,2019,Motorola,1280415,0.134395890688148
Telangana,2019,OnePlus,1342308,0.14100852618470522
Telangana,2019,Oppo,3750171,0.3904351598957036
Telangana,2019,Others,2597621,0.27204934923821156
Telangana,2019,Realme,1944460,0.20250799163255798
Telangana,2019,Samsung,7878558,0.8223706988752332
Telangana,2019,Vivo,6127670,0.6373202207700646
Telangana,2019,Xiaomi,10041131,1.0481182683131551
Telangana,2020,Apple,2288003,0.16326294736491778
Telangana,2020,Huawei,1351958,0.09633689299856446
Telangana,2020,Lenovo,854722,0.061035386863586005
Telangana,2020,Motorola,1639737,0.11707974435314814
Telangana,2020,OnePlus,1636363,0.11701725297220737
Telangana,2020,Oppo,5821624,0.41382757836175443
Telangana,2020,Others,3506096,0.25005304553987845
Telangana,2020,Realme,3179035,0.22549225495201977
Telangana,2020,Samsung,11529783,0.8205136324905337
Telangana,2020,Vivo,9702655,0.6893799797906283
Telangana,2020,Xiaomi,14693754,1.0460012843127617
Telangana,2021,Apple,3016679,0.15863763299617156
Telangana,2021,Huawei,1502538,0.07974665030049846
Telangana,2021,Lenovo,844838,0.04498734157341462
Telangana,2021,Motorola,1739236,0.09228909908625604
Telangana,2021,OnePlus,2237656,0.11716655132208759
Telangana,2021,Oppo,8317367,0.43705785825609195
Telangana,2021,Others,4034818,0.2135942545876043
Telangana,2021,Realme,5568131,0.29068028148759384
Telangana,2021,Samsung,14808242,0.781540865987884
Telangana,2021,Vivo,14398074,0.7559219148557781
Telangana,2021,Xiaomi,19521297,1.0283775495466194
Telangana,2022,Apple,930638,0.04201409875266652
Telangana,2022,Huawei,344744,0.015563633185394606
Telangana,2022,Lenovo,183434,0.008281215886947052
Telangana,2022,Motorola,406265,0.018341028229829498
Telangana,2022,OnePlus,746766,0.033713109145697646
Telangana,2022,Oppo,2540306,0.11468333245149163
Telangana,2022,Others,1014180,0.04578564240121221
Telangana,2022,Realme,1999746,0.09027949205195775
Telangana,2022,Samsung,4003841,0.18075532179426915
Telangana,2022,Vivo,4471684,0.20187631836086514
Telangana,2022,Xiaomi,5509008,0.24870680773966877
Tripura,2018,Asus,9922,0.0981241284500165
Tripura,2018,Gionee,10759,0.10907663222957532
Tripura,2018,Lenovo,10180,0.10260805380544363
Tripura,2018,Micromax,9871,0.09879540142837132
Tripura,2018,Motorola,9545,0.09488686388859838
Tripura,2018,Oppo,45572,0.43957748669698876
Tripura,2018,Others,55334,0.5520539236306641
Tripura,2018,Realme,28254,0.2771942182830906
Tripura,2018,Samsung,90509,0.8764558944515917
Tripura,2018,Vivo,35447,0.3379985677314763
Tripura,2018,Xiaomi,103272,1.0132288294041834
Tripura,2019,Asus,20315,0.08894235367628467
Tripura,2019,Gionee,18911,0.08295362706733105
Tripura,2019,Lenovo,17599,0.07762616486441426
Tripura,2019,Micromax,17134,0.0753372189858111
Tripura,2019,Motorola,17489,0.07689303762545874
Tripura,2019,Oppo,116804,0.5064433323536445
Tripura,2019,Others,104711,0.45856130160716535
Tripura,2019,Realme,65431,0.28343865405533053
Tripura,2019,Samsung,214384,0.9330957898839423
Tripura,2019,Vivo,94628,0.4100010120372156
Tripura,2019,Xiaomi,231246,1.006707507843402
Tripura,2020,Asus,26959,0.07620341735291612
Tripura,2020,Gionee,22004,0.062371661450806276
Tripura,2020,Huawei,16218,0.04341739415361144
Tripura,2020,Lenovo,21573,0.06111245001331924
Tripura,2020,Micromax,4634,0.015448623492309025
Tripura,2020,Motorola,21906,0.062010411435780025
Tripura,2020,Oppo,197001,0.5527392386607248
Tripura,2020,Others,143076,0.4042710494765837
Tripura,2020,Realme,124075,0.34652936721647115
Tripura,2020,Samsung,327032,0.9202297892641141
Tripura,2020,Vivo,164613,0.4614219584050924
Tripura,2020,Xiaomi,353378,0.9942446390782717
Tripura,2021,Asus,31302,0.06419857282357586
Tripura,2021,Gionee,23717,0.048483319064596596
Tripura,2021,Huawei,24884,0.0507931832972831
Tripura,2021,Lava,18004,0.03545218354829064
Tripura,2021,Lenovo,5785,0.013158613034419384
Tripura,2021,Motorola,24286,0.04960784919554714
Tripura,2021,Oppo,280018,0.5690596567840235
Tripura,2021,Others,184475,0.3750322823516916
Tripura,2021,Realme,220047,0.44375427073776685
Tripura,2021,Samsung,421621,0.8597892042490679
Tripura,2021,Vivo,246938,0.5011502480230562
Tripura,2021,Xiaomi,486933,0.9895206168906812
Tripura,2022,Asus,7367,0.012655379266273165
Tripura,2022,Huawei,6576,0.011296562244470251
Tripura,2022,Infinix,6357,0.010920353739065903
Tripura,2022,Motorola,6335,0.010882561103819804
Tripura,2022,Oppo,83468,0.14338525812369873
Tripura,2022,Others,54531,0.09367591784568237
Tripura,2022,Realme,78396,0.13467233785241634
Tripura,2022,Samsung,114250,0.19626402622121747
Tripura,2022,Tecno,6411,0.011013117480124509
Tripura,2022,Vivo,74834,0.12855336663666161
Tripura,2022,Xiaomi,143599,0.24668111948656987
Uttar Pradesh,2018,Apple,767759,0.10567005228741894
Uttar Pradesh,2018,Huawei,334783,0.03625058212785833
Uttar Pradesh,2018,Lenovo,659354,0.0911117914148264
Uttar Pradesh,2018,Micromax,559005,0.07789271544468909
Uttar Pradesh,2018,Motorola,810315,0.11110690240491142
Uttar Pradesh,2018,OnePlus,219655,0.03980519679784987
Uttar Pradesh,2018,Oppo,3049282,0.4085535542882006
Uttar Pradesh,2018,Others,4195020,0.5742305956723288
Uttar Pradesh,2018,Realme,1657306,0.2246866803922132
Uttar Pradesh,2018,Samsung,5843927,0.7918285902385017
Uttar Pradesh,2018,Vivo,3867330,0.5153337866028466
Uttar Pradesh,2018,Xiaomi,7611515,1.023529552328355
Uttar Pradesh,2019,Apple,1360019,0.08991023371475557
Uttar Pradesh,2019,Huawei,1187455,0.07802601144904467
Uttar Pradesh,2019,Lenovo,1046872,0.06970597057149214
Uttar Pradesh,2019,Micromax,193730,0.015549825137709422
Uttar Pradesh,2019,Motorola,1384760,0.09176873677879507
Uttar Pradesh,2019,OnePlus,657235,0.04095850292630968
Uttar Pradesh,2019,Oppo,6996814,0.45910658984651687
Uttar Pradesh,2019,Others,7372374,0.4880412114955316
Uttar Pradesh,2019,Realme,3508515,0.22988155221227136
Uttar Pradesh,2019,Samsung,11804478,0.7777014625214064
Uttar Pradesh,2019,Vivo,9116248,0.5976499974944234
Uttar Pradesh,2019,Xiaomi,16140659,1.0616999058517438
Uttar Pradesh,2020,Apple,1808739,0.07672735282214219
Uttar Pradesh,2020,Huawei,1813769,0.07677422513975202
Uttar Pradesh,2020,Lava,1104476,0.04688629806271857
Uttar Pradesh,2020,Lenovo,1293833,0.05496513911225251
Uttar Pradesh,2020,Motorola,1788757,0.07594507760458845
Uttar Pradesh,2020,Oppo,11737005,0.49475621754946014
Uttar Pradesh,2020,Others,10071511,0.42674786612596055
Uttar Pradesh,2020,Realme,6424931,0.27011743572984315
Uttar Pradesh,2020,Samsung,17780670,0.7513838099281968
Uttar Pradesh,2020,Vivo,15984291,0.6725935134631387
Uttar Pradesh,2020,Xiaomi,24914043,1.053103064461947
Uttar Pradesh,2021,Apple,2444382,0.07399730737103238
Uttar Pradesh,2021,Huawei,2128570,0.06498135164150089
Uttar Pradesh,2021,Infinix,1533988,0.04455160115873596
Uttar Pradesh,2021,Lenovo,351633,0.01192700988651579
Uttar Pradesh,2021,Motorola,2012666,0.06139512211780621
Uttar Pradesh,2021,Oppo,17019418,0.5155778209570433
Uttar Pradesh,2021,Others,12224160,0.37265847452156864
Uttar Pradesh,2021,Realme,11088657,0.33386073757381446
Uttar Pradesh,2021,Samsung,23539065,0.7154214834089022
Uttar Pradesh,2021,Tecno,1905241,0.057048946169786896
Uttar Pradesh,2021,Vivo,24569563,0.7435495305914942
Uttar Pradesh,2021,Xiaomi,33086163,1.005030614601799
Uttar Pradesh,2022,Apple,775546,0.01988595191982542
Uttar Pradesh,2022,Huawei,526680,0.013504722037291987
Uttar Pradesh,2022,Infinix,719048,0.01843727381231626
Uttar Pradesh,2022,OnePlus,534457,0.013704133868544398
Uttar Pradesh,2022,Oppo,5167492,0.1325008412886953
Uttar Pradesh,2022,Others,3148503,0.08073148372556378
Uttar Pradesh,2022,Realme,3918711,0.10048056276957264
Uttar Pradesh,2022,Samsung,6602107,0.16928613179816906
Uttar Pradesh,2022,Tecno,756173,0.01938920440705019
Uttar Pradesh,2022,Vivo,7577324,0.19429189338213235
Uttar Pradesh,2022,Xiaomi,9273651,0.2377878009908386
Uttarakhand,2018,Apple,93574,0.12810578854029125
Uttarakhand,2018,Lenovo,66888,0.0926087187215763
Uttarakhand,2018,Micromax,67807,0.094681936147609
Uttarakhand,2018,Motorola,94542,0.12973095425831485
Uttarakhand,2018,OnePlus,65112,0.08998807570564636
Uttarakhand,2018,Oppo,360545,0.48314469481224714
Uttarakhand,2018,Others,375364,0.5139322174865472
Uttarakhand,2018,Realme,151818,0.2057875726395845
Uttarakhand,2018,Samsung,602130,0.8164438886688435
Uttarakhand,2018,Vivo,391293,0.5210112862759682
Uttarakhand,2018,Xiaomi,685827,0.9245648667433717
Uttarakhand,2019,Apple,171459,0.11500531564453245
Uttarakhand,2019,Huawei,113726,0.07604795591299471
Uttarakhand,2019,Lenovo,103402,0.06991671439223997
Uttarakhand,2019,Motorola,157865,0.10633199984674346
Uttarakhand,2019,OnePlus,106447,0.07164890748925712
Uttarakhand,2019,Oppo,819594,0.5466485351910931
Uttarakhand,2019,Others,666823,0.4484471953814264
Uttarakhand,2019,Realme,317127,0.21134882345795458
Uttarakhand,2019,Samsung,1187766,0.795721323001195
Uttarakhand,2019,Vivo,919796,0.6129688703549234
Uttarakhand,2019,Xiaomi,1413825,0.9459143593276398
Uttarakhand,2020,Apple,235287,0.10423537200506805
Uttarakhand,2020,Huawei,164434,0.07286011868668218
Uttarakhand,2020,Lenovo,90377,0.042143755738453206
Uttarakhand,2020,Micromax,32967,0.012697959051614563
Uttarakhand,2020,Motorola,199279,0.08849110122673706
Uttarakhand,2020,OnePlus,134168,0.05961461915785023
Uttarakhand,2020,Oppo,1344492,0.5929343085445246
Uttarakhand,2020,Others,891773,0.39531866725979437
Uttarakhand,2020,Realme,553634,0.24366196182944438
Uttarakhand,2020,Samsung,1756415,0.776066958911287
Uttarakhand,2020,Vivo,1551673,0.6835407920245681
Uttarakhand,2020,Xiaomi,2099356,0.9284343855639764
Uttarakhand,2021,Apple,324564,0.10365912164206195
Uttarakhand,2021,HMD Global,34563,0.009989263052327807
Uttarakhand,2021,Huawei,189539,0.0610561969224742
Uttarakhand,2021,Lava,68453,0.021982505538906235
Uttarakhand,2021,Micromax,33204,0.011849591131292641
Uttarakhand,2021,Motorola,221583,0.07133518496122608
Uttarakhand,2021,OnePlus,190810,0.06066032901013575
Uttarakhand,2021,Oppo,1908525,0.6105645729355598
Uttarakhand,2021,Others,1078277,0.3463451445928917
Uttarakhand,2021,Realme,952434,0.30253585062426785
Uttarakhand,2021,Samsung,2355852,0.7550951124455791
Uttarakhand,2021,Vivo,2320175,0.7413613954190712
Uttarakhand,2021,Xiaomi,2821707,0.9035657317242057
Uttarakhand,2022,Apple,103605,0.02819314857915838
Uttarakhand,2022,Huawei,46393,0.012624533005481343
Uttarakhand,2022,Motorola,56044,0.015250777655232393
Uttarakhand,2022,OnePlus,66561,0.018112679528761746
Uttarakhand,2022,Oppo,566718,0.15421615536396388
Uttarakhand,2022,Others,289401,0.07875223581831971
Uttarakhand,2022,Realme,337092,0.091729982537963
Uttarakhand,2022,Samsung,663403,0.18052622312493996
Uttarakhand,2022,Tecno,36937,0.01005135204930624
Uttarakhand,2022,Vivo,700872,0.1907223438151816
Uttarakhand,2022,Xiaomi,807803,0.21982056852169177
West Bengal,2018,Asus,363941,0.08351817423773134
West Bengal,2018,Gionee,206751,0.0555341899678972
West Bengal,2018,Huawei,101601,0.016180363411207467
West Bengal,2018,Lenovo,654367,0.1516553659100979
West Bengal,2018,Micromax,405263,0.09456147275554157
West Bengal,2018,Motorola,623971,0.14296573687975084
West Bengal,2018,Oppo,1484746,0.3340431790638705
West Bengal,2018,Others,2647071,0.6111997340266704
West Bengal,2018,Realme,971651,0.22242583666867066
West Bengal,2018,Samsung,3562512,0.8072106101499146
West Bengal,2018,Vivo,1790254,0.40092302009736425
West Bengal,2018,Xiaomi,4757474,1.0797823168312835
West Bengal,2019,Asus,763005,0.08350286640642876
West Bengal,2019,Huawei,637499,0.0695389776680376
West Bengal,2019,Lenovo,1093024,0.1207373344308218
West Bengal,2019,Micromax,632719,0.06979490823040677
West Bengal,2019,Motorola,1126805,0.12398673371296284
West Bengal,2019,Oppo,3539746,0.3854628599766169
West Bengal,2019,Others,4734740,0.5203043206178908
West Bengal,2019,Realme,2040068,0.22185306551172193
West Bengal,2019,Samsung,7771878,0.8491410787595319
West Bengal,2019,Vivo,4340973,0.47214273487203223
West Bengal,2019,Xiaomi,9910043,1.0835351198135486
West Bengal,2020,Asus,1047161,0.07601060827931269
West Bengal,2020,Huawei,952477,0.0690381682361717
West Bengal,2020,Lenovo,1336439,0.09720842002868317
West Bengal,2020,Micromax,744398,0.05415144182925024
